winnerIndex,seed,turns,crystalWin,unitWin,co_generations,co_sumChampionHostFindGen,co_championHostFitnesses,co_sumChampionParasiteFindGen,co_championParasiteFitnesses,oe_generations,oe_sumChampionHostFindGen,oe_championFitnesses
,,,,,15.0,,-1196.6666666666667,,115.83333333333333,406.0,,2360.0
,,,,,14.0,,-1024.1666666666667,,96.42857142857143,302.0,,2460.0
,,,,,10.0,,-2236.1666666666665,,117.17391304347827,279.0,,3605.0
,,,,,8.0,,-769.8333333333334,,191.25,86.0,,4495.0
,,,,,10.0,,-1939.8333333333333,,169.80769230769232,233.0,,3190.0
,,,,,11.0,,1172.5,,70.38461538461539,234.0,,1175.0
,,,,,14.0,,-2181.3333333333335,,197.89473684210526,261.0,,2050.0
,,,,,27.0,,-2531.1666666666665,,147.26315789473685,57.0,,3240.0
,,,,,30.0,,494.0,,106.29032258064517,356.0,,3200.0
,,,,,35.0,,-882.8,,177.0,366.0,,2666.0
,,,,,27.0,,-2261.133333333333,,234.64285714285714,375.0,,3204.0
,,,,,28.0,,-1512.9333333333334,,100.0,352.0,,3190.0
,,,,,31.0,,-1459.3333333333333,,305.85714285714283,330.0,,4918.0
,,,,,35.0,,-3977.5,,242.61111111111111,269.0,,7204.0
,,,,,36.0,,-4562.5,,352.8484848484849,300.0,,9562.0
,,,,,36.0,,-12725.166666666666,,904.0625,337.0,,17635.0
,,,,,33.0,,-13286.333333333334,,961.1875,384.0,,16981.0
,,,,,34.0,,-13805.333333333334,,917.5263157894736,335.0,,18293.0
,,,,,35.0,,-14453.666666666666,,907.7222222222222,340.0,,18997.0
,,,,,36.0,,-15141.666666666666,,881.4117647058823,364.0,,19424.0
,,,,,36.0,,-16292.666666666666,,1106.578947368421,305.0,,21630.0
,,,,,,,,,,329.0,,60000.0
1,1386727648270,47,True,False,21.0,857.0,1542.8333333333333,857.0,62.76315789473684,85.0,1314.0,2010.0
,,,,,25.0,,1237.6666666666667,,81.33333333333333,45.0,,1560.0
,,,,,25.0,,-2108.8333333333335,,130.0,56.0,,3095.0
,,,,,13.0,,-9083.2,,655.4117647058823,461.0,,12620.0
,,,,,41.0,,-11498.866666666667,,572.7272727272727,57.0,,16016.0
,,,,,45.0,,-13149.0,,781.7647058823529,531.0,,14130.0
,,,,,44.0,,-13592.666666666666,,971.0714285714286,525.0,,16300.0
,,,,,45.0,,-12819.0,,800.9375,567.0,,15030.0
,,,,,44.0,,-11581.833333333334,,650.952380952381,485.0,,14270.0
,,,,,43.0,,-9422.166666666666,,842.1052631578947,652.0,,13790.0
,,,,,41.0,,-7945.0,,493.75,649.0,,12300.0
,,,,,39.0,,-10361.666666666666,,726.7647058823529,536.0,,12470.0
,,,,,39.0,,-10845.5,,650.0,450.0,,11150.0
,,,,,38.0,,-9957.5,,587.6470588235294,437.0,,12960.0
,,,,,32.0,,-10585.833333333334,,671.8421052631579,422.0,,13095.0
,,,,,37.0,,-12126.5,,678.0555555555555,385.0,,14165.0
,,,,,36.0,,-12597.0,,780.7058823529412,349.0,,16209.0
,,,,,41.0,,-10278.0,,683.4,379.0,,15859.0
,,,,,36.0,,-11534.333333333334,,664.0,429.0,,14331.0
,,,,,40.0,,-10093.333333333334,,650.2173913043479,439.0,,14352.0
,,,,,39.0,,-11632.666666666666,,731.0,449.0,,13832.0
,,,,,39.0,,-9975.0,,644.3684210526316,457.0,,14780.0
,,,,,54.0,,-10908.0,,682.6875,495.0,,12488.0
,,,,,,,,,,879.0,,60000.0
0,52892170211,100,False,False,22.0,1755.0,2059.1666666666665,1755.0,19.193548387096776,83.0,3927.0,2320.0
,,,,,22.0,,2004.0,,36.30434782608695,41.0,,1870.0
,,,,,24.0,,-1028.5,,106.11111111111111,34.0,,3160.0
,,,,,38.0,,-1855.0,,128.8235294117647,397.0,,3055.0
,,,,,34.0,,-1322.1666666666667,,195.83333333333334,391.0,,3360.0
,,,,,31.0,,-822.0,,140.76923076923077,339.0,,2110.0
,,,,,32.0,,-433.8333333333333,,53.63636363636363,266.0,,2540.0
,,,,,33.0,,-1295.3333333333333,,173.88888888888889,399.0,,1220.0
,,,,,32.0,,-2482.0,,139.44444444444446,359.0,,3540.0
,,,,,35.0,,-847.6666666666666,,165.0,392.0,,5360.0
,,,,,35.0,,-3936.6666666666665,,255.58823529411765,398.0,,4390.0
,,,,,33.0,,-3628.6666666666665,,261.6666666666667,387.0,,5370.0
,,,,,32.0,,-3726.3333333333335,,323.0,349.0,,5495.0
,,,,,35.0,,-5751.833333333333,,398.75,380.0,,6715.0
,,,,,37.0,,-4449.666666666667,,273.75,396.0,,7015.0
,,,,,36.0,,-7321.166666666667,,437.77777777777777,384.0,,8805.0
,,,,,34.0,,-4828.5,,302.25,391.0,,8850.0
,,,,,34.0,,-4488.833333333333,,307.42857142857144,382.0,,8400.0
,,,,,33.0,,-2252.2,,355.8235294117647,383.0,,7726.0
,,,,,31.0,,-5129.166666666667,,418.7647058823529,404.0,,7600.0
,,,,,34.0,,-5566.733333333334,,381.6111111111111,388.0,,7850.0
,,,,,35.0,,-4021.9,,255.0,387.0,,7850.0
,,,,,35.0,,-5340.333333333333,,333.05882352941177,385.0,,7688.0
,,,,,34.0,,-4026.4,,273.52,370.0,,7950.0
,,,,,36.0,,-3814.0,,246.23529411764707,385.0,,7688.0
,,,,,33.0,,-4177.333333333333,,322.10526315789474,395.0,,7526.0
,,,,,35.0,,-2419.733333333333,,241.31578947368422,384.0,,7750.0
,,,,,35.0,,-4108.8,,290.625,389.0,,7688.0
,,,,,36.0,,-2516.3333333333335,,615.5,398.0,,7450.0
,,,,,35.0,,-3770.8333333333335,,302.6190476190476,415.0,,7200.0
,,,,,34.0,,-1831.1333333333334,,178.85714285714286,408.0,,7188.0
,,,,,36.0,,-3537.5333333333333,,321.0869565217391,389.0,,7126.0
,,,,,36.0,,-3275.8333333333335,,293.05263157894734,391.0,,7000.0
,,,,,34.0,,-3640.5,,273.0952380952381,402.0,,6930.0
,,,,,33.0,,-2915.0,,277.09090909090907,392.0,,6780.0
,,,,,33.0,,-4051.0,,262.7142857142857,369.0,,6556.0
,,,,,36.0,,-2490.3333333333335,,237.9,379.0,,6190.0
,,,,,35.0,,-1124.3333333333333,,166.6315789473684,384.0,,6178.0
,,,,,34.0,,-4195.666666666667,,232.68421052631578,417.0,,5940.0
,,,,,35.0,,-4943.933333333333,,293.5,400.0,,5866.0
,,,,,35.0,,-2602.5,,367.89473684210526,373.0,,6270.0
,,,,,38.0,,249.4,,256.76190476190476,411.0,,3148.0
,,,,,33.0,,-1462.8333333333333,,258.25,391.0,,2964.0
,,,,,48.0,,-2783.8333333333335,,267.85,412.0,,5008.0
,,,,,55.0,,-4791.5,,266.3333333333333,511.0,,5312.0
,,,,,48.0,,1490.6666666666667,,555.4285714285714,477.0,,6946.0
,,,,,46.0,,-1398.6666666666667,,92.95652173913044,493.0,,1448.0
,,,,,55.0,,-8231.666666666666,,901.3846153846154,569.0,,2568.0
,,,,,59.0,,-11115.5,,694.875,540.0,,12118.0
,,,,,228.0,,0.0,,0.0,562.0,,13078.0
2,607469147379,58,True,False,24.0,1066.0,520.6666666666666,1186.0,47.67857142857143,1487.0,1614.0,2260.0
,,,,,14.0,,1484.6666666666667,,46.59090909090909,750.0,,1220.0
,,,,,23.0,,-349.8333333333333,,70.0,82.0,,2160.0
,,,,,13.0,,-313.0,,140.0,58.0,,2170.0
,,,,,39.0,,1986.5,,-1.0714285714285714,416.0,,2970.0
,,,,,35.0,,1492.1666666666667,,8.409090909090908,402.0,,1550.0
,,,,,36.0,,630.6666666666666,,95.29411764705883,323.0,,1980.0
,,,,,33.0,,-402.6666666666667,,113.125,296.0,,910.0
,,,,,33.0,,66.83333333333333,,55.2,303.0,,1050.0
,,,,,34.0,,-381.6666666666667,,37.5,389.0,,475.0
,,,,,32.0,,1178.8333333333333,,202.31578947368422,354.0,,2304.0
,,,,,32.0,,1919.6666666666667,,22.857142857142858,339.0,,1384.0
,,,,,29.0,,-1897.5333333333333,,200.9047619047619,320.0,,3346.0
,,,,,31.0,,-1229.8333333333333,,141.52631578947367,327.0,,4909.0
,,,,,35.0,,-3148.6666666666665,,340.0,321.0,,5710.0
,,,,,35.0,,-2288.766666666667,,163.23076923076923,361.0,,4370.0
,,,,,38.0,,-3789.766666666667,,218.0,374.0,,3919.0
,,,,,39.0,,-6375.0,,426.0,365.0,,7494.0
,,,,,36.0,,-3896.0,,405.94736842105266,428.0,,9000.0
,,,,,41.0,,-3241.8333333333335,,247.05882352941177,422.0,,5805.0
,,,,,36.0,,-2775.6666666666665,,233.47826086956522,418.0,,5962.0
,,,,,35.0,,765.3333333333334,,126.47058823529412,460.0,,4887.0
,,,,,41.0,,13145.166666666666,,52.59090909090909,467.0,,1609.0
,,,,,47.0,,16852.666666666668,,-366.2608695652174,545.0,,-10666.0
,,,,,64.0,,14685.666666666666,,-326.1777777777778,657.0,,-14408.0
,,,,,62.0,,4458.0,,-98.16666666666667,683.0,,-4133.0
,,,,,69.0,,5165.0,,-103.96774193548387,696.0,,-3253.0
,,,,,77.0,,2905.0,,-36.372549019607845,1361.0,,-2605.0
,,,,,124.0,,60000.0,,-33.55263157894737,1394.0,,-1185.0
1,697539299470,75,True,False,18.0,1587.0,1734.1666666666667,1587.0,86.875,86.0,4272.0,2260.0
,,,,,34.0,,-428.0,,81.42857142857143,96.0,,1475.0
,,,,,17.0,,-333.1,,77.25,149.0,,2010.0
,,,,,42.0,,-406.8333333333333,,106.5909090909091,549.0,,2480.0
,,,,,39.0,,-545.6666666666666,,104.16666666666667,489.0,,1700.0
,,,,,35.0,,-764.1666666666666,,79.375,489.0,,1390.0
,,,,,30.0,,-422.6666666666667,,76.8,351.0,,2110.0
,,,,,30.0,,-377.3333333333333,,58.8,310.0,,1390.0
,,,,,32.0,,1642.8333333333333,,74.75,400.0,,1300.0
,,,,,32.0,,1180.8333333333333,,4.285714285714286,421.0,,700.0
,,,,,33.0,,1884.0,,23.333333333333332,375.0,,620.0
,,,,,33.0,,-6626.0,,552.5,332.0,,11750.0
,,,,,29.0,,-4500.0,,416.72222222222223,345.0,,11470.0
,,,,,28.0,,-4086.4,,444.85,335.0,,10568.0
,,,,,31.0,,-1403.3333333333333,,310.3,339.0,,8289.0
,,,,,36.0,,-4232.7,,380.5,396.0,,6294.0
,,,,,31.0,,-5460.1,,330.77777777777777,401.0,,7184.0
,,,,,35.0,,-5657.9,,353.28,377.0,,8458.0
,,,,,40.0,,-6935.333333333333,,460.95,430.0,,8934.0
,,,,,42.0,,-6856.166666666667,,430.14285714285717,443.0,,9513.0
,,,,,38.0,,-5908.0,,639.4615384615385,456.0,,9753.0
,,,,,44.0,,-4177.0,,447.15,438.0,,7633.0
,,,,,45.0,,-3880.3333333333335,,261.35,563.0,,6292.0
,,,,,48.0,,-3778.8333333333335,,277.6363636363636,621.0,,6758.0
,,,,,45.0,,-3324.0,,261.72727272727275,656.0,,6758.0
,,,,,48.0,,-1377.8333333333333,,163.9,666.0,,7278.0
,,,,,54.0,,-976.5,,187.04761904761904,784.0,,3138.0
,,,,,56.0,,-820.5,,171.0,828.0,,3678.0
,,,,,56.0,,-987.5,,92.375,857.0,,3028.0
,,,,,57.0,,-2313.0,,153.3125,857.0,,3653.0
,,,,,59.0,,-2466.0,,144.2941176470588,910.0,,4453.0
,,,,,57.0,,-2652.8333333333335,,217.83333333333334,908.0,,4653.0
,,,,,57.0,,-2519.5,,161.96296296296296,899.0,,4653.0
,,,,,61.0,,4952.5,,243.11764705882354,933.0,,4853.0
,,,,,62.0,,6070.0,,-41.21621621621622,910.0,,-2500.0
,,,,,62.0,,6150.666666666667,,-89.95833333333333,1146.0,,-4060.0
,,,,,91.0,,-31480.666666666668,,3157.8947368421054,1290.0,,-4974.0
,,,,,,,,,,1560.0,,60000.0
1,54014044866,59,True,False,28.0,1096.0,832.6666666666666,1095.0,51.40625,1479.0,2360.0,2320.0
,,,,,18.0,,228.5,,41.875,102.0,,580.0
,,,,,29.0,,2350.8,,-28.68888888888889,437.0,,1905.0
,,,,,23.0,,2723.133333333333,,-1.6486486486486487,478.0,,824.0
,,,,,24.0,,1579.0,,9.28125,594.0,,-503.0
,,,,,24.0,,-445.6,,81.27272727272727,84.0,,1212.0
,,,,,34.0,,-777.1333333333333,,103.5,455.0,,2153.0
,,,,,34.0,,-12163.466666666667,,963.5714285714286,372.0,,4965.0
,,,,,34.0,,-11555.0,,940.4736842105264,361.0,,17444.0
,,,,,37.0,,-12779.733333333334,,751.3888888888889,424.0,,14845.0
,,,,,40.0,,-13023.133333333333,,784.0526315789474,379.0,,17931.0
,,,,,45.0,,-13725.466666666667,,771.2941176470588,545.0,,15011.0
,,,,,40.0,,-13176.666666666666,,939.4666666666667,464.0,,14537.0
,,,,,39.0,,-12698.333333333334,,706.5,445.0,,15077.0
,,,,,39.0,,-12562.666666666666,,763.3529411764706,488.0,,15137.0
,,,,,38.0,,-12614.0,,701.8888888888889,484.0,,15264.0
,,,,,38.0,,-12808.0,,641.45,454.0,,15339.0
,,,,,37.0,,-13179.333333333334,,847.75,433.0,,15339.0
,,,,,37.0,,-11229.666666666666,,798.2666666666667,463.0,,15664.0
,,,,,39.0,,-9591.5,,967.4,440.0,,14754.0
,,,,,39.0,,-12510.166666666666,,817.125,493.0,,14274.0
,,,,,36.0,,-11171.5,,757.8095238095239,470.0,,15274.0
,,,,,43.0,,-10403.833333333334,,475.6363636363636,514.0,,14114.0
,,,,,42.0,,-9482.833333333334,,786.9333333333333,558.0,,14554.0
,,,,,44.0,,-9911.166666666666,,524.421052631579,584.0,,13494.0
,,,,,48.0,,-7114.0,,374.42105263157896,624.0,,12524.0
,,,,,51.0,,-3247.1666666666665,,346.2631578947368,845.0,,7609.0
,,,,,50.0,,318.5,,208.83333333333334,1099.0,,6609.0
,,,,,66.0,,2185.0,,11.903225806451612,1336.0,,169.0
,,,,,,,,,,1489.0,,60000.0
2,210445630764,48,True,False,23.0,679.0,1626.6666666666667,707.0,136.1764705882353,85.0,1920.0,2320.0
,,,,,35.0,,1745.0,,108.04347826086956,91.0,,1570.0
,,,,,24.0,,159.5,,47.5,666.0,,1580.0
,,,,,27.0,,142.16666666666666,,134.80769230769232,559.0,,2685.0
,,,,,20.0,,-513.2333333333333,,68.5,454.0,,2465.0
,,,,,22.0,,818.1666666666666,,52.44444444444444,428.0,,1829.0
,,,,,23.0,,-43.43333333333333,,50.5,440.0,,1526.0
,,,,,14.0,,1695.8333333333333,,37.5,394.0,,2580.0
,,,,,15.0,,573.5,,96.5625,399.0,,2245.0
,,,,,17.0,,-209.33333333333334,,140.0,438.0,,2760.0
,,,,,16.0,,1190.0,,73.33333333333333,473.0,,2355.0
,,,,,33.0,,-2422.8333333333335,,171.75,49.0,,2750.0
,,,,,35.0,,7871.0,,98.4090909090909,365.0,,3175.0
,,,,,34.0,,5351.333333333333,,-109.02439024390245,355.0,,-5050.0
,,,,,37.0,,4643.833333333333,,-54.146341463414636,346.0,,-3010.0
,,,,,38.0,,5356.666666666667,,-113.92857142857143,386.0,,-4210.0
,,,,,37.0,,7190.0,,-129.48717948717947,402.0,,-3970.0
,,,,,37.0,,7100.833333333333,,-153.91304347826087,395.0,,-3870.0
,,,,,40.0,,6434.833333333333,,-97.125,381.0,,-4800.0
,,,,,37.0,,9648.333333333334,,-101.85,486.0,,-4344.0
,,,,,36.0,,7423.833333333333,,-125.4,622.0,,-4664.0
,,,,,37.0,,9026.0,,-166.23076923076923,583.0,,-5913.0
,,,,,35.0,,12635.5,,-299.64285714285717,589.0,,-5873.0
,,,,,35.0,,60000.0,,-208.52380952380952,594.0,,-7745.0
2,224672849038,52,True,False,24.0,857.0,792.5,896.0,15.192307692307692,1086.0,915.0,2240.0
,,,,,26.0,,41.833333333333336,,84.58333333333333,521.0,,1140.0
,,,,,17.0,,585.0,,12.391304347826088,70.0,,2365.0
,,,,,13.0,,1032.3333333333333,,-7.891891891891892,70.0,,1720.0
,,,,,39.0,,937.6666666666666,,68.75,339.0,,1245.0
,,,,,39.0,,-8529.333333333334,,500.0,361.0,,11315.0
,,,,,39.0,,-8490.0,,567.6666666666666,461.0,,10030.0
,,,,,39.0,,-9215.666666666666,,544.7368421052631,456.0,,10540.0
,,,,,35.0,,-8848.5,,522.0588235294117,387.0,,11180.0
,,,,,35.0,,-10611.333333333334,,662.1875,353.0,,12770.0
,,,,,38.0,,-12101.833333333334,,648.3333333333334,482.0,,12380.0
,,,,,32.0,,-10837.9,,576.8,451.0,,14560.0
,,,,,38.0,,-10548.733333333334,,1160.4166666666667,455.0,,14115.0
,,,,,34.0,,-10447.2,,645.5882352941177,517.0,,15010.0
,,,,,34.0,,-12217.066666666668,,950.2857142857143,573.0,,13843.0
,,,,,33.0,,-8096.633333333333,,589.4782608695652,541.0,,13744.0
,,,,,33.0,,-11060.0,,700.7647058823529,538.0,,12863.0
,,,,,35.0,,-1491.6666666666667,,118.11764705882354,533.0,,12197.0
,,,,,37.0,,-253.5,,57.333333333333336,531.0,,2615.0
,,,,,35.0,,-872.6,,139.61111111111111,593.0,,2518.0
,,,,,42.0,,-3933.5,,268.375,570.0,,2543.0
,,,,,47.0,,-6382.333333333333,,436.93333333333334,556.0,,6599.0
,,,,,39.0,,-4175.5,,442.0,553.0,,8016.0
,,,,,36.0,,-2015.9666666666667,,317.27272727272725,558.0,,7523.0
,,,,,34.0,,-207.43333333333334,,258.8095238095238,535.0,,5383.0
,,,,,43.0,,60000.0,,114.63636363636364,554.0,,4448.0
1,127205832558,70,False,True,31.0,1211.0,515.6666666666666,1378.0,52.88461538461539,1366.0,1765.0,2570.0
,,,,,23.0,,516.8333333333334,,38.46153846153846,696.0,,1160.0
,,,,,9.0,,1711.6666666666667,,74.78260869565217,484.0,,1410.0
,,,,,20.0,,-296.3333333333333,,88.05555555555556,66.0,,2205.0
,,,,,20.0,,242.0,,36.2962962962963,315.0,,1595.0
,,,,,17.0,,720.5,,38.63636363636363,326.0,,1135.0
,,,,,13.0,,2918.1666666666665,,-41.666666666666664,321.0,,605.0
,,,,,11.0,,228.83333333333334,,10.208333333333334,72.0,,1745.0
,,,,,33.0,,9895.166666666666,,-4.032258064516129,324.0,,815.0
,,,,,33.0,,9960.0,,-220.66666666666666,345.0,,-8495.0
,,,,,32.0,,9922.333333333334,,-201.74418604651163,335.0,,-8530.0
,,,,,31.0,,11114.666666666666,,-231.0204081632653,313.0,,-8110.0
,,,,,32.0,,11576.833333333334,,-263.45238095238096,353.0,,-10290.0
,,,,,32.0,,11520.0,,-255.2325581395349,356.0,,-8595.0
,,,,,32.0,,11958.5,,-257.7173913043478,349.0,,-9075.0
,,,,,31.0,,10915.833333333334,,-217.88,350.0,,-8695.0
,,,,,33.0,,13463.666666666666,,-327.9024390243902,331.0,,-8494.0
,,,,,34.0,,15639.433333333332,,-307.6470588235294,358.0,,-11648.0
,,,,,42.0,,15590.166666666666,,-370.5952380952381,358.0,,-12585.0
,,,,,42.0,,15699.166666666666,,-326.5625,372.0,,-12615.0
,,,,,38.0,,16018.5,,-351.6279069767442,387.0,,-12765.0
,,,,,44.0,,13818.466666666667,,-259.20454545454544,365.0,,-11556.0
,,,,,44.0,,13223.0,,-306.83720930232556,420.0,,-10134.0
,,,,,41.0,,9863.4,,-227.8,435.0,,-7578.0
,,,,,45.0,,10983.633333333333,,-225.66666666666666,447.0,,-6682.0
,,,,,48.0,,-1992.2,,132.5,455.0,,3944.0
,,,,,42.0,,-2259.4666666666667,,161.13333333333333,431.0,,4211.0
,,,,,45.0,,-2338.9666666666667,,206.92,418.0,,4757.0
,,,,,41.0,,-918.1666666666666,,294.45454545454544,422.0,,4873.0
,,,,,47.0,,-6617.7,,538.6875,434.0,,6419.0
,,,,,51.0,,-9716.5,,622.8421052631579,450.0,,11909.0
,,,,,56.0,,-14696.666666666666,,817.2777777777778,454.0,,14191.0
,,,,,56.0,,-15397.333333333334,,1207.2142857142858,468.0,,17591.0
,,,,,61.0,,-18390.666666666668,,1028.55,504.0,,19506.0
,,,,,169.0,,-60000.0,,3157.8947368421054,460.0,,22726.0
1,441491166010,41,True,False,41.0,798.0,757.3333333333334,797.0,39.333333333333336,2032.0,1362.0,2050.0
,,,,,31.0,,386.1666666666667,,15.416666666666666,815.0,,1470.0
,,,,,19.0,,-540.1666666666666,,58.26923076923077,596.0,,1220.0
,,,,,17.0,,-4.5,,40.46875,409.0,,1940.0
,,,,,15.0,,-685.1666666666666,,63.0,363.0,,1380.0
,,,,,15.0,,-1943.0,,163.0,387.0,,1445.0
,,,,,19.0,,-2491.8333333333335,,111.66666666666667,37.0,,4725.0
,,,,,16.0,,-422.0,,57.77777777777778,314.0,,3030.0
,,,,,38.0,,-2452.1666666666665,,174.21052631578948,384.0,,2520.0
,,,,,37.0,,-121.0,,153.75,392.0,,3155.0
,,,,,49.0,,769.9333333333333,,-13.928571428571429,364.0,,2314.0
,,,,,51.0,,3827.5,,-20.697674418604652,616.0,,-585.0
,,,,,54.0,,810.5,,31.73913043478261,698.0,,855.0
,,,,,54.0,,2294.0,,-5.275862068965517,652.0,,1957.0
,,,,,50.0,,1145.0,,50.1,537.0,,2763.0
,,,,,45.0,,2104.0,,255.76470588235293,709.0,,3403.0
,,,,,53.0,,-1207.0666666666666,,113.8,713.0,,2803.0
,,,,,64.0,,-2113.8333333333335,,224.0,605.0,,4008.0
,,,,,63.0,,-3955.5,,664.9047619047619,693.0,,14283.0
,,,,,67.0,,-4182.333333333333,,222.65,684.0,,7003.0
,,,,,,,,,,770.0,,60000.0
2,1182834988669,74,True,False,46.0,2346.0,850.0,2435.0,109.16666666666667,2378.0,3450.0,2570.0
,,,,,28.0,,2482.0,,2.1153846153846154,1108.0,,1220.0
,,,,,36.0,,847.6666666666666,,-8.666666666666666,171.0,,1270.0
,,,,,35.0,,184.83333333333334,,73.5,681.0,,1120.0
,,,,,26.0,,378.0,,60.95238095238095,658.0,,640.0
,,,,,26.0,,-1637.6666666666667,,105.78947368421052,754.0,,730.0
,,,,,28.0,,664.1666666666666,,253.33333333333334,145.0,,4625.0
,,,,,61.0,,-250.83333333333334,,301.04545454545456,561.0,,3790.0
,,,,,64.0,,-437.3333333333333,,62.05882352941177,654.0,,3560.0
,,,,,61.0,,-743.3333333333334,,79.03225806451613,635.0,,1160.0
,,,,,56.0,,1549.3333333333333,,87.6923076923077,522.0,,1160.0
,,,,,51.0,,-1584.6666666666667,,126.9047619047619,575.0,,3000.0
,,,,,57.0,,-2035.7,,125.9375,559.0,,4610.0
,,,,,57.0,,-3904.3333333333335,,278.4347826086956,736.0,,6379.0
,,,,,60.0,,-2972.3333333333335,,262.04761904761904,521.0,,6654.0
,,,,,58.0,,-1241.0,,207.94117647058823,590.0,,5105.0
,,,,,58.0,,-1147.5,,174.7058823529412,748.0,,3825.0
,,,,,60.0,,-1478.3333333333333,,202.5,649.0,,5515.0
,,,,,58.0,,-1318.3333333333333,,104.28571428571429,680.0,,4835.0
,,,,,62.0,,-1101.5,,100.0,653.0,,4670.0
,,,,,65.0,,-1009.5,,68.80952380952381,664.0,,4490.0
,,,,,69.0,,546.8333333333334,,264.54545454545456,629.0,,4450.0
,,,,,66.0,,-640.0,,65.0,675.0,,2470.0
,,,,,73.0,,626.1666666666666,,83.46153846153847,705.0,,3230.0
,,,,,67.0,,2371.5,,34.04761904761905,1038.0,,510.0
,,,,,67.0,,390.0,,26.904761904761905,992.0,,470.0
,,,,,68.0,,-562.6666666666666,,79.94117647058823,1011.0,,2155.0
,,,,,57.0,,238.0,,73.04347826086956,896.0,,3597.0
,,,,,77.0,,1951.3333333333333,,2.2,1014.0,,2787.0
,,,,,75.0,,4760.266666666666,,-60.2972972972973,1325.0,,-1440.0
,,,,,93.0,,5301.666666666667,,-106.06060606060606,1691.0,,-3040.0
,,,,,106.0,,2927.6666666666665,,-57.55555555555556,1656.0,,-2910.0
,,,,,112.0,,1121.8333333333333,,20.125,1998.0,,-1490.0
,,,,,102.0,,569.0,,-7.5,1752.0,,-570.0
,,,,,95.0,,61.5,,96.5909090909091,1848.0,,730.0
,,,,,113.0,,4441.5,,443.3333333333333,1990.0,,230.0
,,,,,142.0,,60000.0,,-40.26315789473684,1996.0,,-1020.0
1,1283195523899,45,False,True,40.0,1372.0,1808.3333333333333,1371.0,74.41176470588235,157.0,2409.0,2240.0
,,,,,53.0,,486.1666666666667,,29.23076923076923,172.0,,1740.0
,,,,,42.0,,33.833333333333336,,9.444444444444445,1102.0,,1360.0
,,,,,21.0,,-150.16666666666666,,103.18181818181819,71.0,,2070.0
,,,,,59.0,,-25.833333333333332,,39.54545454545455,522.0,,1510.0
,,,,,60.0,,578.6666666666666,,35.5,573.0,,1350.0
,,,,,59.0,,2108.0,,-13.484848484848484,594.0,,870.0
,,,,,56.0,,11502.666666666666,,20.606060606060606,602.0,,930.0
,,,,,61.0,,12031.666666666666,,-255.53191489361703,507.0,,-8630.0
,,,,,60.0,,11394.333333333334,,-229.18367346938774,638.0,,-8270.0
,,,,,64.0,,11457.5,,-192.70833333333334,625.0,,-6930.0
,,,,,63.0,,8974.133333333333,,-161.13636363636363,752.0,,-6390.0
,,,,,65.0,,9197.333333333334,,-199.8695652173913,670.0,,-7253.0
,,,,,56.0,,5209.3,,-54.476190476190474,599.0,,-5646.0
,,,,,61.0,,-2561.133333333333,,220.8,607.0,,-1841.0
,,,,,61.0,,-10767.366666666667,,867.4736842105264,628.0,,4951.0
,,,,,74.0,,-16308.333333333334,,960.3529411764706,619.0,,16721.0
,,,,,73.0,,-15247.5,,825.047619047619,783.0,,17846.0
,,,,,76.0,,-17410.333333333332,,1077.611111111111,693.0,,19902.0
,,,,,78.0,,-15569.333333333334,,1014.85,786.0,,20222.0
,,,,,93.0,,-17868.166666666668,,939.0526315789474,777.0,,18477.0
,,,,,97.0,,-20677.5,,1150.8333333333333,747.0,,20925.0
,,,,,,,,,,847.0,,60000.0
2,135297305893,60,True,False,51.0,2270.0,1847.8333333333333,2459.0,93.0,161.0,3307.0,2490.0
,,,,,26.0,,1878.0,,66.9047619047619,122.0,,1490.0
,,,,,85.0,,169.83333333333334,,49.375,122.0,,1100.0
,,,,,69.0,,435.0,,45.46875,889.0,,1530.0
,,,,,65.0,,-723.0,,92.04166666666667,548.0,,1764.0
,,,,,63.0,,1707.8333333333333,,27.6,631.0,,3106.0
,,,,,62.0,,-2059.3333333333335,,164.8,623.0,,3982.0
,,,,,68.0,,84.5,,235.11764705882354,567.0,,3557.0
,,,,,67.0,,144.33333333333334,,46.125,659.0,,417.0
,,,,,68.0,,-999.3333333333334,,114.15,706.0,,1037.0
,,,,,66.0,,-810.0,,142.14814814814815,639.0,,2938.0
,,,,,67.0,,-1067.6666666666667,,141.15,591.0,,5378.0
,,,,,70.0,,-1522.6666666666667,,187.08695652173913,593.0,,3829.0
,,,,,74.0,,-1563.0,,178.8421052631579,625.0,,5147.0
,,,,,73.0,,-971.8333333333334,,102.94444444444444,700.0,,3568.0
,,,,,78.0,,-1384.3333333333333,,202.0,652.0,,3532.0
,,,,,66.0,,333.7,,176.1,705.0,,4427.0
,,,,,74.0,,535.1666666666666,,98.0,804.0,,1807.0
,,,,,85.0,,694.8333333333334,,29.842105263157894,777.0,,-33.0
,,,,,81.0,,4807.0,,-9.161290322580646,734.0,,441.0
,,,,,81.0,,5499.5,,-68.36842105263158,1318.0,,-2213.0
,,,,,91.0,,5712.0,,-86.38095238095238,875.0,,-3373.0
,,,,,92.0,,-1510.3333333333333,,242.56521739130434,1313.0,,6129.0
,,,,,97.0,,-1630.3333333333333,,208.45,1700.0,,3249.0
,,,,,106.0,,-1637.5,,129.3,1585.0,,4229.0
,,,,,95.0,,-1284.0,,93.96,1934.0,,4509.0
