"winnerIndex","seed","turns","crystalWin","unitWin","co_generations","co_championHostFindGen","co_championHostFitnesses","co_championParasiteFindGen","co_championParasiteFitnesses","oe_generations","oe_championHostFindGen","oe_championFitnesses"
"","","","","","37.0","37.0","-2533.6666666666665","37.0","189.57142857142858","362.0","21.0","2741.0"
"","","","","","35.0","35.0","-878.0","35.0","198.66666666666666","355.0","21.0","3621.0"
"","","","","","35.0","35.0","-483.8333333333333","35.0","179.13636363636363","359.0","44.0","4381.0"
"","","","","","38.0","38.0","1436.0","38.0","29.296296296296298","418.0","356.0","3531.0"
"","","","","","39.0","39.0","212.33333333333334","39.0","44.72727272727273","445.0","237.0","2041.0"
"","","","","","38.0","38.0","1266.0","38.0","-7.2105263157894735","442.0","12.0","2326.0"
"","","","","","36.0","36.0","3322.1666666666665","36.0","51.0","465.0","36.0","2326.0"
"","","","","","38.0","38.0","1442.0","38.0","171.5","467.0","106.0","2326.0"
"","","","","","40.0","40.0","1762.8333333333333","40.0","40.72727272727273","481.0","75.0","2326.0"
"","","","","","39.0","39.0","749.0","39.0","82.65217391304348","461.0","15.0","2326.0"
"","","","","","38.0","38.0","1320.0","38.0","70.86111111111111","446.0","75.0","2326.0"
"","","","","","39.0","39.0","2876.5","39.0","-3.6666666666666665","473.0","271.0","2346.0"
"","","","","","38.0","38.0","13389.5","38.0","-95.20930232558139","501.0","200.0","1046.0"
"","","","","","40.0","40.0","10879.666666666666","40.0","-241.5681818181818","546.0","107.0","-8084.0"
"","","","","","41.0","41.0","13247.0","41.0","-197.1","506.0","32.0","-6654.0"
"","","","","","40.0","40.0","3200.1666666666665","40.0","-14.76","460.0","98.0","2081.0"
"","","","","","38.0","38.0","2652.5","38.0","6.636363636363637","460.0","345.0","3446.0"
"","","","","","39.0","39.0","4480.0","39.0","104.0952380952381","498.0","16.0","3556.0"
"","","","","","44.0","44.0","6494.5","44.0","-94.86363636363636","571.0","37.0","-2404.0"
"","","","","","49.0","49.0","6994.0","49.0","-153.45652173913044","633.0","86.0","-3484.0"
"","","","","","51.0","51.0","9498.0","51.0","-182.975","843.0","12.0","-5084.0"
"","","","","","50.0","50.0","10186.666666666666","50.0","-182.11111111111111","888.0","361.0","-6920.0"
"","","","","","","","","","","974.0","557.0","60000.0"
"2","1065627541181","74","True","False","24.0","24.0","838.0","24.0","18.157894736842106","1628.0","2.0","2260.0"
"","","","","","17.0","17.0","467.5","17.0","62.5","783.0","8.0","1430.0"
"","","","","","15.0","15.0","484.6666666666667","15.0","39.375","480.0","9.0","1240.0"
"","","","","","13.0","13.0","1010.5","13.0","28.29268292682927","35.0","9.0","1155.0"
"","","","","","13.0","13.0","-640.3333333333334","13.0","78.25","311.0","24.0","705.0"
"","","","","","10.0","10.0","516.1666666666666","10.0","-0.2692307692307692","30.0","22.0","2455.0"
"","","","","","32.0","32.0","943.0","32.0","62.7","342.0","31.0","2605.0"
"","","","","","34.0","34.0","-405.0","34.0","201.21052631578948","353.0","64.0","3143.0"
"","","","","","35.0","35.0","993.6666666666666","35.0","79.63157894736842","415.0","10.0","1213.0"
"","","","","","37.0","37.0","-479.8333333333333","37.0","88.0952380952381","403.0","28.0","600.0"
"","","","","","37.0","37.0","-3570.1666666666665","37.0","324.60869565217394","346.0","72.0","4776.0"
"","","","","","36.0","36.0","-2561.6666666666665","36.0","218.61111111111111","388.0","49.0","4955.0"
"","","","","","36.0","36.0","-4443.3","36.0","298.0625","340.0","100.0","5983.0"
"","","","","","36.0","36.0","-10878.333333333334","36.0","539.75","336.0","8.0","15320.0"
"","","","","","38.0","38.0","-11104.333333333334","38.0","795.1428571428571","419.0","111.0","12090.0"
"","","","","","37.0","37.0","-8391.5","37.0","500.3333333333333","378.0","124.0","12867.0"
"","","","","","37.0","37.0","-8649.0","37.0","610.2272727272727","387.0","189.0","12907.0"
"","","","","","36.0","36.0","-10564.666666666666","36.0","878.3333333333334","392.0","339.0","13755.0"
"","","","","","37.0","37.0","-12213.333333333334","37.0","762.8125","375.0","252.0","15240.0"
"","","","","","39.0","39.0","-13047.166666666666","39.0","931.4285714285714","382.0","56.0","17440.0"
"","","","","","39.0","39.0","-14125.5","39.0","764.2105263157895","483.0","59.0","15470.0"
"","","","","","41.0","41.0","-10981.666666666666","41.0","647.5","458.0","76.0","16520.0"
"","","","","","42.0","42.0","-10869.166666666666","42.0","876.7647058823529","615.0","499.0","15800.0"
"","","","","","40.0","40.0","-10988.5","40.0","687.25","670.0","74.0","15950.0"
"","","","","","38.0","38.0","-9045.0","38.0","574.7368421052631","557.0","13.0","16320.0"
"","","","","","49.0","49.0","-8437.5","49.0","496.94117647058823","968.0","17.0","10550.0"
"","","","","","44.0","44.0","-7326.5","44.0","578.7777777777778","706.0","12.0","10848.0"
"","","","","","50.0","50.0","-5126.5","50.0","390.77777777777777","862.0","322.0","7824.0"
"","","","","","51.0","51.0","-4593.666666666667","51.0","352.5882352941176","894.0","109.0","5624.0"
"","","","","","56.0","56.0","-5152.0","56.0","321.45454545454544","721.0","71.0","8052.0"
"","","","","","49.0","49.0","-4267.0","49.0","301.1578947368421","1156.0","953.0","5792.0"
"","","","","","52.0","52.0","-3108.6666666666665","52.0","166.21052631578948","1094.0","185.0","6546.0"
"","","","","","64.0","64.0","-4350.0","64.0","255.88235294117646","1536.0","1145.0","4350.0"
"","","","","","59.0","59.0","-3750.0","59.0","213.1578947368421","1456.0","24.0","5100.0"
"","","","","","65.0","65.0","4020.0","65.0","333.6666666666667","1457.0","219.0","6130.0"
"","","","","","65.0","65.0","4474.666666666667","65.0","-110.5","1519.0","22.0","-3120.0"
"","","","","","98.0","20.0","60000.0","98.0","-119.52380952380952","1649.0","41.0","-3820.0"
"1","892993484840","65","False","True","20.0","20.0","2624.3333333333335","20.0","36.53846153846154","130.0","1.0","2425.0"
"","","","","","41.0","41.0","528.3333333333334","41.0","39.78260869565217","67.0","6.0","565.0"
"","","","","","21.0","21.0","558.3333333333334","21.0","50.19230769230769","111.0","18.0","1975.0"
"","","","","","36.0","36.0","-253.16666666666666","36.0","56.52777777777778","565.0","43.0","790.0"
"","","","","","43.0","43.0","193.83333333333334","43.0","62.27272727272727","477.0","17.0","1515.0"
"","","","","","37.0","37.0","335.3333333333333","37.0","45.57142857142857","412.0","45.0","1530.0"
"","","","","","25.0","25.0","95.0","25.0","9.428571428571429","346.0","15.0","1720.0"
"","","","","","31.0","31.0","1688.9333333333334","31.0","38.148148148148145","346.0","311.0","1470.0"
"","","","","","32.0","32.0","185.2","32.0","28.92","461.0","18.0","1225.0"
"","","","","","30.0","30.0","1001.8333333333334","30.0","27.36","468.0","49.0","1020.0"
"","","","","","29.0","29.0","1173.6666666666667","29.0","11.153846153846153","462.0","15.0","290.0"
"","","","","","32.0","32.0","408.7","32.0","84.28571428571429","378.0","133.0","597.0"
"","","","","","34.0","34.0","324.1666666666667","34.0","5.666666666666667","478.0","5.0","1590.0"
"","","","","","30.0","30.0","3267.8333333333335","30.0","139.8695652173913","503.0","9.0","2350.0"
"","","","","","34.0","34.0","3230.1666666666665","34.0","-11.533333333333333","464.0","65.0","-792.0"
"","","","","","32.0","32.0","-745.3333333333334","32.0","72.88235294117646","507.0","145.0","239.0"
"","","","","","36.0","36.0","1967.5","36.0","130.82608695652175","462.0","23.0","2279.0"
"","","","","","41.0","41.0","668.8333333333334","41.0","78.56","517.0","113.0","424.0"
"","","","","","37.0","37.0","2252.0","37.0","-52.07692307692308","498.0","18.0","1744.0"
"","","","","","39.0","39.0","1529.3333333333333","39.0","46.1","373.0","8.0","427.0"
"","","","","","43.0","43.0","1953.5","43.0","10.714285714285714","530.0","86.0","2035.0"
"","","","","","46.0","46.0","1276.3333333333333","46.0","163.85","540.0","144.0","2952.0"
"","","","","","49.0","49.0","2361.0","49.0","-8.806451612903226","746.0","57.0","752.0"
"","","","","","48.0","48.0","-0.16666666666666666","48.0","83.73076923076923","719.0","48.0","222.0"
"","","","","","52.0","52.0","-1838.5","52.0","102.04761904761905","712.0","7.0","1088.0"
"","","","","","56.0","56.0","-798.0","56.0","139.29166666666666","802.0","8.0","3268.0"
"","","","","","60.0","60.0","-781.5","60.0","130.75","968.0","172.0","1548.0"
"","","","","","52.0","52.0","1511.4666666666667","52.0","540.1578947368421","945.0","47.0","10323.0"
"","","","","","70.0","70.0","-1855.5","70.0","100.05263157894737","1037.0","329.0","1021.0"
"","","","","","77.0","76.0","-805.0","77.0","113.5","1028.0","334.0","2861.0"
"","","","","","77.0","77.0","-426.0","77.0","61.25","1577.0","634.0","1225.0"
"","","","","","74.0","74.0","15.5","74.0","38.225806451612904","1634.0","24.0","905.0"
"","","","","","","","","","","1751.0","5.0","60000.0"
"1","749006912643","55","True","False","28.0","28.0","617.5","28.0","66.42857142857143","1309.0","1.0","2320.0"
"","","","","","15.0","15.0","268.1666666666667","15.0","39.0","115.0","3.0","1300.0"
"","","","","","25.0","25.0","560.0","25.0","18.653846153846153","438.0","122.0","1390.0"
"","","","","","20.0","20.0","-435.8333333333333","20.0","64.76190476190476","360.0","24.0","770.0"
"","","","","","23.0","23.0","-869.8333333333334","23.0","95.65217391304348","62.0","39.0","1705.0"
"","","","","","35.0","35.0","718.3333333333334","35.0","87.0","379.0","24.0","1835.0"
"","","","","","34.0","34.0","-3463.0","34.0","287.77777777777777","328.0","71.0","4270.0"
"","","","","","34.0","34.0","-2439.0","34.0","181.5","367.0","92.0","4110.0"
"","","","","","32.0","32.0","-1617.0","32.0","213.75","351.0","37.0","4805.0"
"","","","","","32.0","32.0","-1578.0","32.0","146.66666666666666","338.0","105.0","3425.0"
"","","","","","31.0","31.0","-460.6666666666667","31.0","80.0","318.0","16.0","4060.0"
"","","","","","30.0","30.0","-2189.8333333333335","30.0","155.83333333333334","306.0","35.0","4060.0"
"","","","","","32.0","32.0","-2138.3333333333335","32.0","137.27272727272728","292.0","16.0","4800.0"
"","","","","","33.0","33.0","-335.8333333333333","32.0","98.91304347826087","319.0","51.0","4100.0"
"","","","","","34.0","34.0","-2257.6666666666665","34.0","211.75","326.0","58.0","4075.0"
"","","","","","36.0","36.0","-10445.5","36.0","669.25","437.0","9.0","5385.0"
"","","","","","39.0","39.0","-12497.166666666666","39.0","732.0","442.0","14.0","15665.0"
"","","","","","41.0","41.0","-10400.833333333334","41.0","785.7894736842105","511.0","22.0","14380.0"
"","","","","","40.0","40.0","-9793.666666666666","40.0","608.125","572.0","64.0","13100.0"
"","","","","","42.0","42.0","-11188.0","42.0","631.578947368421","510.0","55.0","13680.0"
"","","","","","42.0","42.0","-9237.5","42.0","528.5714285714286","497.0","215.0","13380.0"
"","","","","","41.0","41.0","-10284.0","41.0","687.0","534.0","229.0","13080.0"
"","","","","","39.0","39.0","-877.5","39.0","762.8571428571429","496.0","6.0","12580.0"
"","","","","","40.0","40.0","-156.66666666666666","40.0","100.69565217391305","508.0","71.0","2756.0"
"","","","","","43.0","43.0","-1669.8333333333333","43.0","90.52631578947368","539.0","12.0","2606.0"
"","","","","","46.0","46.0","-2138.0","46.0","125.44444444444444","494.0","15.0","4988.0"
"","","","","","42.0","42.0","-2647.0","42.0","268.5","575.0","117.0","4928.0"
"","","","","","","","","","","573.0","8.0","60000.0"
"1","1160535848524","51","False","True","24.0","24.0","775.3333333333334","24.0","43.333333333333336","1596.0","2.0","2050.0"
"","","","","","26.0","26.0","676.5","26.0","17.884615384615383","755.0","4.0","560.0"
"","","","","","14.0","14.0","491.6666666666667","14.0","43.125","89.0","5.0","1570.0"
"","","","","","28.0","28.0","-1525.8333333333333","28.0","145.26315789473685","379.0","70.0","1915.0"
"","","","","","17.0","17.0","-1398.5","17.0","128.33333333333334","380.0","60.0","2890.0"
"","","","","","14.0","14.0","-1840.5","14.0","140.0","330.0","29.0","3180.0"
"","","","","","12.0","12.0","-5450.5","12.0","328.88235294117646","56.0","54.0","6966.0"
"","","","","","35.0","35.0","-3919.8333333333335","35.0","524.2857142857143","271.0","185.0","9513.0"
"","","","","","37.0","37.0","-6336.0","37.0","359.6111111111111","308.0","103.0","9556.0"
"","","","","","35.0","35.0","-6106.666666666667","35.0","370.47058823529414","371.0","49.0","8058.0"
"","","","","","34.0","34.0","-6883.333333333333","34.0","399.0","361.0","6.0","7388.0"
"","","","","","35.0","35.0","-7501.0","35.0","453.09090909090907","345.0","132.0","8943.0"
"","","","","","35.0","35.0","-6694.333333333333","35.0","506.3333333333333","357.0","5.0","10868.0"
"","","","","","36.0","36.0","-8144.5","36.0","434.89473684210526","348.0","6.0","10268.0"
"","","","","","33.0","33.0","-8401.966666666667","33.0","492.7368421052632","375.0","21.0","10969.0"
"","","","","","34.0","34.0","-271.26666666666665","34.0","27.58823529411765","416.0","28.0","9893.0"
"","","","","","33.0","33.0","1998.3333333333333","33.0","72.52941176470588","359.0","25.0","2470.0"
"","","","","","34.0","34.0","3214.0","34.0","126.66666666666667","392.0","56.0","2045.0"
"","","","","","42.0","42.0","-2313.9666666666667","42.0","174.9375","363.0","150.0","1568.0"
"","","","","","46.0","46.0","-1218.3333333333333","46.0","177.8421052631579","362.0","51.0","3969.0"
"","","","","","45.0","45.0","-4363.133333333333","45.0","281.77272727272725","373.0","284.0","6069.0"
"","","","","","49.0","49.0","-7441.333333333333","49.0","413.8333333333333","356.0","11.0","8689.0"
"","","","","","50.0","50.0","-10999.0","50.0","615.9444444444445","390.0","9.0","10547.0"
"","","","","","52.0","52.0","-10198.0","52.0","641.6842105263158","392.0","180.0","12207.0"
"","","","","","50.0","50.0","-10768.333333333334","50.0","603.4444444444445","412.0","83.0","13437.0"
"","","","","","","","","","","405.0","11.0","60000.0"
"1","603599621411","63","False","True","32.0","32.0","746.1666666666666","32.0","41.666666666666664","1247.0","1.0","2050.0"
"","","","","","19.0","19.0","857.8333333333334","19.0","50.2","495.0","4.0","1160.0"
"","","","","","17.0","17.0","729.0","17.0","41.904761904761905","67.0","7.0","1615.0"
"","","","","","26.0","26.0","-21.5","26.0","60.22727272727273","373.0","9.0","1550.0"
"","","","","","19.0","19.0","150.16666666666666","19.0","31.73076923076923","344.0","8.0","790.0"
"","","","","","14.0","14.0","-351.8333333333333","14.0","78.5","323.0","11.0","1600.0"
"","","","","","14.0","14.0","598.0","14.0","96.12","306.0","39.0","1430.0"
"","","","","","15.0","15.0","-1793.8333333333333","15.0","283.4117647058824","316.0","129.0","3568.0"
"","","","","","12.0","12.0","-1207.6666666666667","12.0","145.5909090909091","321.0","228.0","4908.0"
"","","","","","16.0","16.0","-2920.6666666666665","16.0","197.9","45.0","15.0","5783.0"
"","","","","","34.0","34.0","-1672.1666666666667","34.0","175.8181818181818","316.0","54.0","4778.0"
"","","","","","37.0","37.0","-3139.5","37.0","246.28571428571428","347.0","24.0","3473.0"
"","","","","","35.0","35.0","-3674.3333333333335","35.0","331.3333333333333","345.0","82.0","4953.0"
"","","","","","34.0","34.0","-4096.666666666667","34.0","252.52941176470588","332.0","163.0","6058.0"
"","","","","","35.0","35.0","-6345.5","35.0","324.63157894736844","328.0","10.0","7438.0"
"","","","","","36.0","36.0","-7726.166666666667","36.0","465.47058823529414","332.0","12.0","9318.0"
"","","","","","36.0","36.0","-17601.166666666668","36.0","1260.5714285714287","343.0","16.0","19518.0"
"","","","","","35.0","35.0","-17639.833333333332","35.0","1159.25","338.0","138.0","20928.0"
"","","","","","36.0","36.0","-18406.833333333332","36.0","1131.125","330.0","15.0","20298.0"
"","","","","","37.0","37.0","-19448.0","37.0","1213.7777777777778","327.0","130.0","22448.0"
"","","","","","33.0","33.0","-17756.0","33.0","1110.5","369.0","86.0","23048.0"
"","","","","","39.0","39.0","-18283.333333333332","39.0","1391.5333333333333","397.0","13.0","21328.0"
"","","","","","39.0","39.0","-15084.0","39.0","948.7777777777778","385.0","81.0","21778.0"
"","","","","","42.0","42.0","-12115.5","42.0","639.1052631578947","452.0","68.0","15788.0"
"","","","","","47.0","47.0","-11993.5","47.0","751.125","492.0","37.0","13463.0"
"","","","","","51.0","51.0","-11116.0","51.0","809.4705882352941","627.0","128.0","13611.0"
"","","","","","48.0","48.0","-11272.0","48.0","704.1875","910.0","133.0","12742.0"
"","","","","","53.0","53.0","-10409.0","53.0","576.3333333333334","902.0","98.0","13742.0"
"","","","","","68.0","68.0","-9631.5","68.0","601.8125","1012.0","246.0","12362.0"
"","","","","","66.0","66.0","-9416.5","66.0","534.6666666666666","1170.0","542.0","10524.0"
"","","","","","62.0","62.0","-11016.0","62.0","652.5294117647059","1157.0","67.0","12194.0"
"","","","","","","","","","","1221.0","6.0","60000.0"
"2","981316613641","58","False","True","19.0","19.0","2008.3333333333333","19.0","29.75","101.0","1.0","2320.0"
"","","","","","27.0","27.0","632.1666666666666","27.0","38.81578947368421","79.0","2.0","1820.0"
"","","","","","24.0","24.0","-271.1666666666667","24.0","71.38888888888889","421.0","10.0","1545.0"
"","","","","","21.0","21.0","-765.6666666666666","21.0","94.34782608695652","369.0","7.0","2475.0"
"","","","","","18.0","18.0","-1951.0","18.0","156.05263157894737","344.0","11.0","2705.0"
"","","","","","14.0","14.0","-2422.3333333333335","14.0","208.23529411764707","357.0","13.0","4140.0"
