"winnerIndex","seed","turns","crystalWin","unitWin","co_generations","co_sumChampionHostFindGen","co_sumChampionParasiteFindGen","oe_generations","oe_sumChampionHostFindGen"
"","","","","","56.0","","","536.0",""
"","","","","","51.0","","","535.0",""
"","","","","","57.0","","","708.0",""
"","","","","","51.0","","","657.0",""
"","","","","","54.0","","","604.0",""
"","","","","","48.0","","","714.0",""
"","","","","","57.0","","","637.0",""
"","","","","","53.0","","","631.0",""
"","","","","","48.0","","","576.0",""
"","","","","","51.0","","","567.0",""
"","","","","","60.0","","","570.0",""
"","","","","","59.0","","","638.0",""
"","","","","","57.0","","","626.0",""
"","","","","","50.0","","","711.0",""
"","","","","","52.0","","","596.0",""
"","","","","","55.0","","","655.0",""
"","","","","","47.0","","","559.0",""
"","","","","","49.0","","","555.0",""
"","","","","","120.0","","","595.0",""
"1","531580884778","39","True","False","39.0","893.0","894.0","1645.0","2433.0"
"","","","","","36.0","","","78.0",""
"","","","","","38.0","","","832.0",""
"","","","","","32.0","","","973.0",""
"","","","","","21.0","","","46.0",""
"","","","","","42.0","","","455.0",""
"","","","","","45.0","","","501.0",""
"","","","","","44.0","","","442.0",""
"","","","","","41.0","","","508.0",""
"","","","","","44.0","","","483.0",""
"","","","","","51.0","","","491.0",""
"","","","","","44.0","","","519.0",""
"","","","","","44.0","","","436.0",""
"","","","","","49.0","","","459.0",""
"","","","","","57.0","","","575.0",""
"","","","","","57.0","","","555.0",""
"","","","","","67.0","","","890.0",""
"","","","","","67.0","","","1039.0",""
"","","","","","76.0","","","1077.0",""
"","","","","","","","","1052.0",""
"1","1143470228259","55","True","False","47.0","1262.0","1261.0","2357.0","2207.0"
"","","","","","34.0","","","1128.0",""
"","","","","","34.0","","","609.0",""
"","","","","","13.0","","","595.0",""
"","","","","","27.0","","","74.0",""
"","","","","","34.0","","","53.0",""
"","","","","","46.0","","","431.0",""
"","","","","","48.0","","","471.0",""
"","","","","","51.0","","","488.0",""
"","","","","","49.0","","","545.0",""
"","","","","","47.0","","","476.0",""
"","","","","","48.0","","","591.0",""
"","","","","","53.0","","","526.0",""
"","","","","","53.0","","","508.0",""
"","","","","","45.0","","","491.0",""
"","","","","","54.0","","","509.0",""
"","","","","","59.0","","","531.0",""
"","","","","","50.0","","","598.0",""
"","","","","","54.0","","","485.0",""
"","","","","","49.0","","","452.0",""
"","","","","","50.0","","","491.0",""
"","","","","","55.0","","","455.0",""
"","","","","","46.0","","","440.0",""
"","","","","","56.0","","","457.0",""
"","","","","","55.0","","","394.0",""
"","","","","","52.0","","","415.0",""
"","","","","","53.0","","","538.0",""
"","","","","","","","","558.0",""
"2","1395290993469","47","False","True","43.0","1060.0","1186.0","2037.0","3823.0"
"","","","","","36.0","","","118.0",""
"","","","","","45.0","","","715.0",""
"","","","","","35.0","","","482.0",""
"","","","","","28.0","","","537.0",""
"","","","","","16.0","","","409.0",""
"","","","","","28.0","","","496.0",""
"","","","","","20.0","","","465.0",""
"","","","","","41.0","","","122.0",""
"","","","","","54.0","","","545.0",""
"","","","","","53.0","","","557.0",""
"","","","","","53.0","","","420.0",""
"","","","","","48.0","","","428.0",""
"","","","","","58.0","","","551.0",""
"","","","","","48.0","","","424.0",""
"","","","","","54.0","","","574.0",""
"","","","","","44.0","","","580.0",""
"","","","","","46.0","","","471.0",""
"","","","","","62.0","","","622.0",""
"","","","","","70.0","","","757.0",""
"","","","","","81.0","","","785.0",""
"","","","","","94.0","","","947.0",""
"","","","","","130.0","","","2424.0",""
"","","","","","","","","6137.0",""
"1","404684278236","71","True","False","48.0","1591.0","1590.0","2165.0","2281.0"
"","","","","","20.0","","","847.0",""
"","","","","","34.0","","","113.0",""
"","","","","","31.0","","","578.0",""
"","","","","","31.0","","","520.0",""
"","","","","","18.0","","","547.0",""
"","","","","","49.0","","","65.0",""
"","","","","","44.0","","","433.0",""
"","","","","","43.0","","","370.0",""
"","","","","","49.0","","","421.0",""
"","","","","","53.0","","","431.0",""
"","","","","","48.0","","","449.0",""
"","","","","","45.0","","","428.0",""
"","","","","","48.0","","","558.0",""
"","","","","","45.0","","","497.0",""
"","","","","","42.0","","","501.0",""
"","","","","","47.0","","","467.0",""
"","","","","","46.0","","","612.0",""
"","","","","","50.0","","","495.0",""
"","","","","","51.0","","","524.0",""
"","","","","","45.0","","","444.0",""
"","","","","","51.0","","","485.0",""
"","","","","","47.0","","","456.0",""
"","","","","","52.0","","","632.0",""
"","","","","","51.0","","","623.0",""
"","","","","","51.0","","","441.0",""
"","","","","","53.0","","","508.0",""
"","","","","","43.0","","","495.0",""
"","","","","","55.0","","","498.0",""
"","","","","","53.0","","","491.0",""
"","","","","","50.0","","","508.0",""
"","","","","","48.0","","","533.0",""
"","","","","","51.0","","","534.0",""
"","","","","","47.0","","","546.0",""
"","","","","","52.0","","","609.0",""
"","","","","","","","","559.0",""
"1","1069229039497","56","False","True","29.0","891.0","1027.0","1257.0","2406.0"
"","","","","","24.0","","","52.0",""
"","","","","","25.0","","","541.0",""
"","","","","","18.0","","","353.0",""
"","","","","","12.0","","","355.0",""
"","","","","","31.0","","","40.0",""
"","","","","","14.0","","","283.0",""
"","","","","","31.0","","","293.0",""
"","","","","","24.0","","","280.0",""
"","","","","","31.0","","","175.0",""
"","","","","","37.0","","","345.0",""
"","","","","","32.0","","","410.0",""
"","","","","","27.0","","","344.0",""
"","","","","","35.0","","","361.0",""
"","","","","","26.0","","","334.0",""
"","","","","","31.0","","","325.0",""
"","","","","","36.0","","","410.0",""
"","","","","","40.0","","","426.0",""
"","","","","","39.0","","","462.0",""
"","","","","","40.0","","","446.0",""
"","","","","","41.0","","","437.0",""
"","","","","","37.0","","","391.0",""
"","","","","","38.0","","","450.0",""
"","","","","","42.0","","","460.0",""
"","","","","","44.0","","","488.0",""
"","","","","","50.0","","","452.0",""
"","","","","","56.0","","","545.0",""
"","","","","","138.0","","","547.0",""
"1","1369355940057","69","True","False","31.0","1234.0","1233.0","1585.0","2461.0"
"","","","","","20.0","","","58.0",""
"","","","","","26.0","","","621.0",""
"","","","","","21.0","","","524.0",""
"","","","","","19.0","","","434.0",""
"","","","","","11.0","","","432.0",""
"","","","","","31.0","","","32.0",""
"","","","","","31.0","","","495.0",""
"","","","","","12.0","","","316.0",""
"","","","","","30.0","","","424.0",""
"","","","","","29.0","","","387.0",""
"","","","","","29.0","","","362.0",""
"","","","","","34.0","","","365.0",""
"","","","","","36.0","","","356.0",""
"","","","","","39.0","","","463.0",""
"","","","","","36.0","","","455.0",""
"","","","","","37.0","","","466.0",""
"","","","","","35.0","","","383.0",""
"","","","","","37.0","","","379.0",""
"","","","","","36.0","","","414.0",""
"","","","","","37.0","","","371.0",""
"","","","","","38.0","","","372.0",""
"","","","","","38.0","","","349.0",""
"","","","","","39.0","","","371.0",""
"","","","","","40.0","","","422.0",""
"","","","","","36.0","","","575.0",""
"","","","","","48.0","","","537.0",""
"","","","","","50.0","","","577.0",""
"","","","","","48.0","","","607.0",""
"","","","","","52.0","","","574.0",""
"","","","","","57.0","","","562.0",""
"","","","","","58.0","","","578.0",""
"","","","","","56.0","","","630.0",""
"","","","","","57.0","","","611.0",""
"","","","","","","","","678.0",""
"2","95221439123","95","False","True","31.0","1803.0","1944.0","1592.0","5090.0"
"","","","","","24.0","","","808.0",""
"","","","","","17.0","","","699.0",""
"","","","","","15.0","","","43.0",""
"","","","","","12.0","","","435.0",""
"","","","","","34.0","","","40.0",""
"","","","","","38.0","","","373.0",""
"","","","","","33.0","","","378.0",""
"","","","","","31.0","","","373.0",""
"","","","","","31.0","","","385.0",""
"","","","","","35.0","","","305.0",""
"","","","","","35.0","","","404.0",""
"","","","","","35.0","","","416.0",""
"","","","","","36.0","","","470.0",""
"","","","","","34.0","","","491.0",""
"","","","","","35.0","","","385.0",""
"","","","","","36.0","","","416.0",""
"","","","","","39.0","","","428.0",""
"","","","","","36.0","","","462.0",""
"","","","","","39.0","","","483.0",""
"","","","","","38.0","","","390.0",""
"","","","","","36.0","","","463.0",""
"","","","","","39.0","","","595.0",""
"","","","","","36.0","","","478.0",""
"","","","","","35.0","","","510.0",""
"","","","","","35.0","","","514.0",""
"","","","","","33.0","","","471.0",""
"","","","","","34.0","","","454.0",""
"","","","","","34.0","","","484.0",""
"","","","","","37.0","","","510.0",""
"","","","","","35.0","","","470.0",""
"","","","","","34.0","","","485.0",""
"","","","","","33.0","","","473.0",""
"","","","","","34.0","","","443.0",""
"","","","","","43.0","","","485.0",""
"","","","","","46.0","","","536.0",""
"","","","","","49.0","","","537.0",""
"","","","","","55.0","","","559.0",""
"","","","","","56.0","","","608.0",""
"","","","","","60.0","","","597.0",""
"","","","","","65.0","","","770.0",""
"","","","","","69.0","","","1302.0",""
"","","","","","66.0","","","1294.0",""
"","","","","","71.0","","","1430.0",""
"","","","","","72.0","","","1529.0",""
"","","","","","81.0","","","1459.0",""
"","","","","","93.0","","","1557.0",""
"","","","","","","","","4607.0",""
"1","389329936825","75","True","False","22.0","1373.0","1373.0","87.0","3598.0"
"","","","","","30.0","","","47.0",""
"","","","","","23.0","","","53.0",""
"","","","","","40.0","","","468.0",""
"","","","","","39.0","","","414.0",""
"","","","","","33.0","","","356.0",""
"","","","","","33.0","","","294.0",""
"","","","","","31.0","","","343.0",""
"","","","","","32.0","","","300.0",""
"","","","","","32.0","","","368.0",""
"","","","","","34.0","","","346.0",""
"","","","","","34.0","","","383.0",""
"","","","","","33.0","","","353.0",""
"","","","","","32.0","","","349.0",""
"","","","","","33.0","","","347.0",""
"","","","","","29.0","","","357.0",""
"","","","","","34.0","","","378.0",""
"","","","","","31.0","","","375.0",""
"","","","","","32.0","","","409.0",""
"","","","","","29.0","","","411.0",""
"","","","","","35.0","","","381.0",""
"","","","","","36.0","","","343.0",""
"","","","","","36.0","","","328.0",""
"","","","","","39.0","","","380.0",""
"","","","","","38.0","","","348.0",""
"","","","","","37.0","","","380.0",""
"","","","","","38.0","","","417.0",""
"","","","","","38.0","","","387.0",""
"","","","","","42.0","","","475.0",""
"","","","","","43.0","","","663.0",""
"","","","","","41.0","","","476.0",""
"","","","","","45.0","","","444.0",""
"","","","","","50.0","","","522.0",""
"","","","","","54.0","","","537.0",""
"","","","","","56.0","","","809.0",""
"","","","","","55.0","","","685.0",""
"","","","","","55.0","","","691.0",""
"","","","","","","","","759.0",""
"1","1259423775151","63","False","True","26.0","1070.0","1070.0","1602.0","2628.0"
"","","","","","21.0","","","858.0",""
"","","","","","19.0","","","577.0",""
"","","","","","14.0","","","56.0",""
"","","","","","15.0","","","344.0",""
"","","","","","14.0","","","31.0",""
"","","","","","31.0","","","381.0",""
"","","","","","32.0","","","334.0",""
"","","","","","34.0","","","382.0",""
"","","","","","36.0","","","389.0",""
"","","","","","36.0","","","370.0",""
"","","","","","39.0","","","411.0",""
"","","","","","37.0","","","388.0",""
"","","","","","36.0","","","396.0",""
"","","","","","38.0","","","424.0",""
"","","","","","34.0","","","378.0",""
"","","","","","36.0","","","381.0",""
"","","","","","37.0","","","396.0",""
"","","","","","35.0","","","387.0",""
"","","","","","32.0","","","381.0",""
"","","","","","39.0","","","386.0",""
"","","","","","37.0","","","406.0",""
"","","","","","36.0","","","450.0",""
"","","","","","40.0","","","380.0",""
"","","","","","45.0","","","418.0",""
"","","","","","42.0","","","397.0",""
"","","","","","43.0","","","406.0",""
"","","","","","41.0","","","429.0",""
"","","","","","44.0","","","432.0",""
"","","","","","47.0","","","455.0",""
"","","","","","55.0","","","464.0",""
"","","","","","","","","485.0",""
"1","1326500602680","65","False","True","14.0","1040.0","1038.0","83.0","2351.0"
"","","","","","26.0","","","76.0",""
"","","","","","18.0","","","548.0",""
"","","","","","23.0","","","428.0",""
"","","","","","8.0","","","364.0",""
"","","","","","33.0","","","65.0",""
"","","","","","30.0","","","280.0",""
"","","","","","32.0","","","312.0",""
"","","","","","36.0","","","424.0",""
"","","","","","33.0","","","394.0",""
"","","","","","32.0","","","484.0",""
"","","","","","32.0","","","342.0",""
"","","","","","31.0","","","362.0",""
"","","","","","33.0","","","322.0",""
"","","","","","35.0","","","343.0",""
"","","","","","34.0","","","365.0",""
"","","","","","33.0","","","370.0",""
"","","","","","33.0","","","372.0",""
"","","","","","30.0","","","365.0",""
"","","","","","33.0","","","356.0",""
"","","","","","31.0","","","334.0",""
"","","","","","31.0","","","374.0",""
"","","","","","31.0","","","374.0",""
"","","","","","32.0","","","377.0",""
"","","","","","33.0","","","365.0",""
"","","","","","35.0","","","431.0",""
"","","","","","40.0","","","399.0",""
"","","","","","43.0","","","400.0",""
"","","","","","44.0","","","413.0",""
"","","","","","44.0","","","435.0",""
"","","","","","48.0","","","420.0",""
"","","","","","50.0","","","416.0",""
"","","","","","","","","408.0",""
"1","966816419188","67","True","False","33.0","1141.0","1139.0","1438.0","2248.0"
"","","","","","18.0","","","151.0",""
"","","","","","21.0","","","491.0",""
"","","","","","22.0","","","442.0",""
"","","","","","13.0","","","64.0",""
"","","","","","32.0","","","365.0",""
"","","","","","30.0","","","330.0",""
"","","","","","31.0","","","309.0",""
"","","","","","33.0","","","381.0",""
"","","","","","30.0","","","407.0",""
"","","","","","34.0","","","391.0",""
"","","","","","35.0","","","394.0",""
"","","","","","35.0","","","396.0",""
"","","","","","34.0","","","397.0",""
"","","","","","38.0","","","357.0",""
"","","","","","37.0","","","385.0",""
"","","","","","33.0","","","346.0",""
"","","","","","35.0","","","429.0",""
"","","","","","40.0","","","447.0",""
"","","","","","40.0","","","452.0",""
"","","","","","41.0","","","432.0",""
"","","","","","40.0","","","489.0",""
"","","","","","38.0","","","450.0",""
"","","","","","39.0","","","457.0",""
"","","","","","39.0","","","502.0",""
"","","","","","40.0","","","427.0",""
"","","","","","39.0","","","480.0",""
"","","","","","40.0","","","461.0",""
"","","","","","37.0","","","463.0",""
"","","","","","40.0","","","467.0",""
"","","","","","40.0","","","455.0",""
